,response,distributions,probable_topic,topic_probability
6049,"['googleclassroom', 'please', 'google', 'classroom', 'issue', 'teacher', 'struggle', 'delete', 'assignment', 'schedule', 'never', 'posting', 'distancelearning', 'struggle']","[(0, 0.7791921), (1, 0.09328821), (2, 0.05131132), (3, 0.07620836)]",,
6050,"['teacher', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6051,"['question', 'offensive', 'expect', 'medium', 'always', 'something', 'teacher', 'teacher', 'provide', 'things', 'twitter', 'google', 'classroom', 'student', 'though', 'require']","[(0, 0.63800687), (1, 0.07638233), (2, 0.042013265), (3, 0.24359754)]",,
6052,"['seeing', 'teacher', 'google', 'classroom', 'talking']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6053,"['think', 'google', 'classroom', 'destruct', 'traffic', 'think', 'either', 'teacher', 'student', 'would']","[(0, 0.55789655), (1, 0.09328583), (2, 0.051310863), (3, 0.2975068)]",,
6054,"['want', 'parent', 'small', 'child', 'would', 'school', 'teacher', 'frustrate', 'parent', 'staff', 'meeting', 'today', 'explain', 'awful', 'google', 'classroom', 'project', 'tire', 'coming']","[(0, 0.5579481), (1, 0.31452748), (2, 0.05131252), (3, 0.076211885)]",,
6055,"['physically', 'fight', 'teacher', 'thought', 'getting', 'university', 'college', 'asking', 'google', 'classroom', 'fuckin', 'little', 'bitch']","[(0, 0.5578999), (1, 0.31458184), (2, 0.05131098), (3, 0.076207325)]",,
6056,"['teacher', 'school', 'rely', 'class', 'covid-19', 'pandemic', 'asynchronous', 'learning', 'everything', 'going', 'learn', 'googleclassroom']","[(0, 0.5578997), (1, 0.31458202), (2, 0.05131096), (3, 0.07620728)]",,
6057,"['teacher', 'today', 'seriously', 'bullshit', 'woman', 'first', 'yammer', 'google', 'classroom', 'motherfucking', 'edmodo', 'like', 'eating']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6058,"['nugas', 'nugas', 'nugas', 'sampe', 'anxiety', 'google', 'classroom', 'notif']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6059,"['teacher', 'global', 'heights', 'academy', 'since', 'crisis', 'continue', 'student', 'education', 'google', 'classroom', 'scholar', 'help', 'parent']","[(0, 0.38677576), (1, 0.37134784), (2, 0.03556972), (3, 0.2063067)]",,
6060,"['actually', 'neither', 'school', 'google', 'classroom', 'similar', 'looking', 'stress', 'strain', 'teens', 'learning', 'online', 'period', 'teacher', 'sound', 'tire']","[(0, 0.5578997), (1, 0.31458202), (2, 0.05131096), (3, 0.07620728)]",,
6061,"['today', 'choose', 'salute', 'teacher', 'especially', 'child', 'teacher', 'google', 'classroom', 'slowly', 'turning', 'teacher', 'personal', 'child', 'school', 'tough', 'learning', 'every', 'situation', 'opportunity']","[(0, 0.6014014), (1, 0.18914674), (2, 0.030839244), (3, 0.17861265)]",,
6062,"['google', 'classroom', 'notifs', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6063,"['current', 'covid19', 'situation', 'country', 'think', 'mobile', 'phone', 'especially', 'student', 'enable', 'teacher', 'platform', 'whatsapp', 'google', 'classroom', 'facilitate', 'continuous', 'student', 'learning', 'process']","[(0, 0.29595295), (1, 0.16688398), (2, 0.027218338), (3, 0.5099448)]",,
6064,"['appear', 'using', 'google', 'classroom', 'seem', 'teacher', 'update', 'parent', 'submit', 'complete', 'whizz', 'wrong', 'either', 'functional']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6065,"['teacher', 'post', 'google', 'classroom', 'gradebook']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6066,"['piedra', 'hemos', 'estado', 'haciendo', 'chico', 'llega', 'momento', 'google', 'classroom', 'drive', 'paniquea', 'revisa', 'ajustes', 'cámara', 'resolution']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6067,"['teacher', 'randomly', 'assign', 'google', 'classroom', 'today']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6068,"['seeing', 'teacher', 'things', 'google', 'classroom', 'anxiety', 'inducing']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6069,"['using', 'google', 'classroom', 'difficult', 'track', 'teacher', 'educoach']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6070,"['england', 'google', 'classroom', 'miss', 'beside', 'task', 'submit', 'online', 'undo', 'task', 'granddaughter', 'stress', 'undo', 'task', 'stress', 'daughter']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6071,"['ready', 'fight', 'cousin', 'teacher', 'tire', 'google', 'classroom', 'packet']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6072,"['today', 'looking', 'screen', 'screen', 'google', 'classroom', 'yelling', 'still', 'school', 'thank', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6073,"['swear', 'teacher', 'taking', 'absolute', 'google', 'classroom', 'stage', 'every', 'minutes', 'something']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6074,"['teacher', 'abuse', 'google', 'classroom', 'maybe', 'saturday']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6075,"['college', 'going', 'stressful', 'senior', 'receive', 'google', 'classroom', 'notification', 'assignment', 'getting', 'remind', 'notification', 'assignment', 'stress']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6076,"['online', 'system', 'management', 'timetable', 'punctuality', 'teacher', 'google', 'classroom', 'slide', 'video', 'lecture', '#we_want_semester_break']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6077,"['student', 'found', 'today', 'message', 'going', 'student', 'portal', 'email', 'student', 'webmail', 'message', 'teacher', 'using', 'google', 'classroom', 'gmail', 'receive', 'message', 'video', 'website', 'unsure']","[(0, 0.38672638), (1, 0.06466489), (2, 0.035568237), (3, 0.5130405)]",,
6078,"['lockdown', 'university', 'start', 'online', 'educational', 'system', 'effective', 'teacher', 'upload', 'bundle', 'material', 'googleclassroom', 'daily', 'severely', 'effect', 'grade', 'wewantsemesterbreak']","[(0, 0.4568108), (1, 0.2575762), (2, 0.22321406), (3, 0.062398892)]",,
6079,"['google', 'classroom', 'message', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6080,"['teacher', 'driving', 'crazy', 'posting', 'google', 'classroom', 'every', 'minutes']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6081,"['spanish', 'teacher', 'google', 'classroom', 'inside', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6082,"['english', 'teacher', 'leave', 'alone', 'google', 'classroom', 'fucking', 'twitter']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6083,"['google', 'classroom', 'worst', 'teacher', 'kirby', 'cowboy', 'emojis']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6084,"['french', 'teacher', 'typing', 'google', 'classroom', 'coming', 'awsten', 'knight', 'gremlin']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6085,"['teacher', 'google', 'classroom', 'teacher', 'whole', 'thing', 'blessing', 'thing']","[(0, 0.77919704), (1, 0.09328546), (2, 0.051310796), (3, 0.07620677)]",,
6086,"['intuitive', 'google', 'classroom', 'teacher', 'ahhaha', 'marlu', 'moodle', 'chineck', 'parang', 'masyadong', 'nagbago', 'color', 'ahaha', 'bumilis', 'naman', 'gumana', 'improve', 'capacity']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6087,"['explain', 'board', 'online', 'teacher', 'lesson', 'online', 'student', 'access', 'google', 'classroom', 'failing', 'logic']","[(0, 0.55789655), (1, 0.09328583), (2, 0.051310863), (3, 0.2975068)]",,
6088,"['porra', 'professora', 'botar', 'notifica', 'email', 'professora', 'colocou', 'alguma', 'coisa', 'email', 'google', 'classroom', 'algum', 'teste', 'pariu']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6089,"['block', 'teacher', 'google', 'classroom', 'getting', 'annoying']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6090,"['google', 'classroom', 'elearning', 'kampus']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6091,"['online', 'school', 'using', 'teleconference', 'stuff', 'assignment', 'google', 'classroom', 'older', 'already', 'familiar', 'website', '5-year', 'need', 'interaction', 'guidance', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6092,"['yesterday', 'forget', 'change', 'setting', 'google', 'classroom', 'student', 'would', 'separate', 'document', 'write', 'answer', 'queue', 'email', 'typing', 'absolute', 'chaos']","[(0, 0.33659974), (1, 0.093287), (2, 0.05131109), (3, 0.5188022)]",,
6093,"['lockdown', 'university', 'start', 'online', 'educational', 'system', 'effective', 'teacher', 'upload', 'bundle', 'material', 'googleclassroom', 'daily', 'severely', 'effect', 'grade', 'wewantsemesterbreak', 'coronaviruslockdown']","[(0, 0.45681086), (1, 0.25757623), (2, 0.22321406), (3, 0.062398896)]",,
6094,"['lockdown', 'university', 'start', 'online', 'educational', 'system', 'effective', 'teacher', 'upload', 'bundle', 'material', 'googleclassroom', 'daily', 'severely', 'effect', 'grade', 'wewantsemesterbreak', 'coronaviruslockdown']","[(0, 0.4568108), (1, 0.2575762), (2, 0.22321409), (3, 0.062398892)]",,
6095,"['whenever', 'teacher', 'something', 'google', 'classroom', 'panic']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6096,"['think', 'parent', 'immense', 'pressure', 'conform', 'school', 'teacher', 'navigate', 'expectation', 'google', 'classroom', 'server', 'crash', 'lagging', 'struggle', 'weight', 'amount', 'pupil', 'logging', 'mental', 'health', 'paramount']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6097,"['ignore', 'google', 'classroom', 'notification', 'teacher', 'would', 'ignore', 'ask']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6098,"['teacher', 'post', 'video', 'google', 'classroom', 'telling', 'gpnna', 'happen', 'wipeboard', 'covid19', 'fetch', 'please']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6099,"['aguento', 'ficar', 'trancada', 'quarto', 'liçoes', 'passam', 'google', 'classroom', 'es', 'professores', 'devem', 'achar', 'somos', 'robozinhos', 'possivel']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6100,"['notification', 'google', 'classroom', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6101,"['video', 'chat', 'class', 'teacher', 'assignment', 'google', 'classroom', 'bullshit', 'working', 'hahah']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6102,"['teacher', 'update', 'google', 'classroom', 'reading', 'literally', 'scream', 'bitch', 'regret', 'nothing']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6103,"['google', 'classroom', 'communicate', 'provide', 'assign', 'prior', 'worry', 'teacher', 'highly', 'relational', 'think']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6104,"['teacher', 'obstacle', 'dependent', 'financial', 'star', 'district', 'child', 'access', 'google', 'classroom', 'devices', 'crisis', 'start', 'learning', 'devices', 'program']","[(0, 0.3867378), (1, 0.37145877), (2, 0.18897636), (3, 0.052827094)]",,
6105,"['tweet', 'first', 'world', 'problem', 'bore', 'maths', 'teacher', 'upload', 'stuff', 'google', 'classroom']","[(0, 0.77918553), (1, 0.093292065), (2, 0.051312063), (3, 0.076210335)]",,
6106,"['chorando', 'ainda', 'professora', 'tamires', 'colocou', 'tarefa', 'google', 'classroom']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6107,"['looking', 'forward', 'online', 'call', 'class', 'teacher', 'wanna', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6108,"['google', 'classroom', 'hear', 'teacher', 'completely', 'fuck']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6109,"['colleague', 'speak', 'google', 'classroom', 'google', 'classroom', 'speaking', 'student', 'dislike', 'teacher', 'complain', 'phone', 'friendly']","[(0, 0.55789655), (1, 0.09328583), (2, 0.051310863), (3, 0.2975068)]",,
6110,"['private', 'school', 'individual', 'teacher', 'things', 'google', 'classroom', 'nothing', 'public', 'school', 'anymore', 'fight', 'stressful']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6111,"['school', 'coming', 'parent', 'issue', 'google', 'classroom', 'teacher', 'sense', 'learning', 'experience']","[(0, 0.5578997), (1, 0.31458202), (2, 0.05131096), (3, 0.07620728)]",,
6112,"['teacher', 'would', 'acting', 'suppose', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6113,"['another', 'teacher', 'class', 'drop', 'invite', 'google', 'classroom', 'homie', 'block', 'always', 'useless', 'making']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6114,"['english', 'teacher', 'google', 'classroom', 'leaving']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6115,"['student', 'teacher', 'google', 'classroom', 'works', 'xbox1', 'internet', 'computer', 'still', 'using', 'system', 'themoreyouknow', 'google', 'googleclassroom']","[(0, 0.55789655), (1, 0.09328583), (2, 0.051310863), (3, 0.2975068)]",,
6116,"['bitch', 'teacher', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6117,"['online', 'class', 'teacher', 'understand', 'google', 'classroom', 'actual', 'online', 'class', 'maybe', 'nonsense']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6118,"['teacher', 'updating', 'google', 'classroom', 'weekend', 'schoolwork', 'weekend', 'make', 'think']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6119,"['atividade', 'google', 'classroom', 'grupo', 'turma', 'professora', 'fazer', 'atividade', 'assim']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6120,"['teacher', 'attempt', 'tool', 'classroom', 'instruction', 'covid19', 'crisis', 'getting', 'quota', 'error', 'person', 'comment', 'youtube', 'channel', 'others', 'problem', 'gsuite', 'googleclassroom']","[(0, 0.5579144), (1, 0.3145655), (2, 0.051311456), (3, 0.0762087)]",,
6121,"['teacher', 'constant', 'google', 'classroom', 'email', 'notification', 'relax']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6122,"['minha', 'instagram', 'tráfico', 'negreiro', 'alunos', 'roteiro', 'aulas', 'google', 'classroom', 'peguem', 'código', 'turma', 'professor', 'regente', 'titio', 'vocês']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6123,"['boyyyy', 'teacher', 'email', 'sending', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6124,"['already', 'assignment', 'setup', 'constant', 'communication', 'google', 'classroom', 'class', 'setup', 'group', 'licence', 'educational', 'website', 'teacher', 'killing']","[(0, 0.55791277), (1, 0.093288586), (2, 0.27259), (3, 0.0762086)]",,
6125,"['teacher', 'posting', 'google', 'classroom', 'reading']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6126,"['teacher', 'nowadays', 'straight', 'clout', 'chaser', 'finna', 'follow', 'google', 'classroom', 'askinnnggg']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6127,"['teacher', 'google', 'classroom', 'teacher', 'please', 'note', 'google', 'every', 'question']","[(0, 0.779197), (1, 0.09328545), (2, 0.05131079), (3, 0.076206766)]",,
6128,"['teacher', 'using', 'academy', 'bitch', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6129,"['professores', 'unicamo', 'podiam', 'menos', 'chegar', 'acordo', 'decidir', 'única', 'plataforma', 'passar', 'atividades', 'perdida', 'email', 'institucional', 'email', 'normal', 'google', 'classroom']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6130,"['confusion', 'material', 'school', 'class', 'available', 'google', 'classroom', 'material', 'college', 'course', 'available', 'blackboard', 'instructional', 'packet', 'jimmy', 'carter', 'conducting', 'class', 'material', 'online']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6131,"['tetanggaan', 'siakad', 'sering', 'error', 'upload', 'tugas', 'batasan', 'wkwkwk', 'akhirnya', 'banyak', 'dosen', 'google', 'classroom']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6132,"['shoutout', 'teacher', 'try', 'navigate', 'traditional', 'education', 'stuff', 'training', 'online', 'pedagogy', 'tough', 'google', 'classroom', 'suck', 'parent']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6133,"['grade', 'teacher', 'income', 'student', 'kiddos', 'desperately', 'electronic', 'device', 'google', 'classroom', 'school', 'close', 'beautiful', 'face', 'please', 'choose', 'venmo@valerie', 'evert']","[(0, 0.55789655), (1, 0.09328583), (2, 0.051310863), (3, 0.2975068)]",,
6134,"['nothing', 'works', 'school', 'share', 'assignment', 'share', 'document', 'teacher', 'phone', 'list', 'works', 'google', 'classroom', 'right', 'number', 'admin']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6135,"['district', 'great', 'unfortunately', 'understand', 'teacher', 'science', 'google', 'classroom', 'district', 'decide', 'implement', 'maybe', 'technology', 'frustrate', 'regardless']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6136,"['einer', 'berufsschule', 'bekomme', 'trotz', 'vielfältiger', 'angebote', 'aufgaben', 'google', 'classroom', 'videokonferenzen', 'austausch', 'selbstlernaufgaben', 'video', 'wenig', 'feedback', 'schüler', 'klasse', 'nehmen', 'aufgaben', 'ernst']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6137,"['teacher', 'kinda', 'swear', 'google', 'classroom', 'instead', 'making', 'barely', 'works', 'loading', 'suppose', 'homework']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6138,"['google', 'classroom', 'bullshir', 'teacher', 'setting', 'expect', 'wellbeing', 'bitch']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6139,"['problem', 'online', 'access', 'moment', 'teacher', 'using', 'online', 'google', 'classroom', 'title', 'available', 'today']","[(0, 0.5579834), (1, 0.31448835), (2, 0.051313322), (3, 0.0762149)]",,
6140,"['whole', 'world', 'using', 'google', 'classroom', 'university', 'microsoft', 'outlook', 'little', 'piece']","[(0, 0.5577872), (1, 0.31468737), (2, 0.05131287), (3, 0.07621263)]",,
6141,"['anyone', 'block', 'teacher', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6142,"['teacher', 'video', 'google', 'classroom', 'confuse', 'country', 'neighbor', 'outside', 'trampoline']","[(0, 0.5579195), (1, 0.31455997), (2, 0.05131151), (3, 0.076209)]",,
6143,"['thoughtful', 'little', 'message', 'teacher', 'google', 'classroom', 'morning', 'parent', 'twice', 'bloody', 'covid-19']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6144,"['accidentally', 'post', 'picture', 'caption', 'teacher', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6145,"['issue', 'online', 'learning', 'google', 'classroom', 'notify', 'teacher', 'assignment', 'manually', 'check', 'teacher', 'something', 'later']","[(0, 0.63801074), (1, 0.25757748), (2, 0.04201335), (3, 0.062398445)]",,
6146,"['ignore', 'teacher', 'post', 'google', 'classroom', 'internet', 'break']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6147,"['getting', 'google', 'classroom', 'notification', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6148,"['threat', 'quarters', 'stops', 'matter', 'happen', 'college', 'years', 'google', 'selling', 'access', 'model', 'show', 'underperform', 'google', 'classroom', 'enough', 'book']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6149,"['public', 'school', 'google', 'classroom', 'assignment', 'similar', 'supplement', 'prerecord', 'video', 'interactive', 'teacher', 'tremendous', 'limited', 'resource', 'interaction', 'though']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6150,"['fucking', 'right', 'quick', 'essential', 'fucking', 'google', 'classroom', 'child', 'complete', 'teacher', 'mofos', 'failing']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6151,"['statistics', 'teacher', 'really', 'extra', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6152,"['writing', 'third', 'email', 'spanish', 'teacher', 'asking', 'google', 'classroom', 'never', 'email', 'going', 'spanish']","[(0, 0.7791921), (1, 0.09328821), (2, 0.05131132), (3, 0.07620836)]",,
6153,"['abandon', 'video', 'accessible', 'answer', 'student', 'email', 'google', 'classroom', 'provide', 'feedback', 'speak', 'teacher']","[(0, 0.45681033), (1, 0.07638338), (2, 0.042013466), (3, 0.42479283)]",,
6154,"['little', 'brother', 'google', 'classroom', 'teacher', 'plan', 'better', 'since', 'grade', 'ruin', 'middle', 'schoolers']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6155,"['teacher', 'switch', 'process', 'teaching', 'online', 'video', 'online', 'meeting', 'google', 'classroom', 'access', 'engage', 'rural', 'hill', 'internet', 'paperwontcutit']","[(0, 0.5579013), (1, 0.09328673), (2, 0.2726045), (3, 0.076207496)]",,
6156,"['apush', 'teacher', 'post', 'update', 'google', 'classroom', 'corrupt', 'going']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6157,"['care', 'convo', 'teacher', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6158,"['google', 'classroom', 'since', 'thursday', 'already', 'music', 'teacher', 'idgaf', 'subject', 'english', 'important', 'subject', 'whole']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6159,"['bitch', 'google', 'classroom', 'file', 'teacher', 'upload']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6160,"['teacher', 'starting', 'assign', 'google', 'classroom', 'already', 'april', 'fool', 'chillllllll']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6161,"['issue', 'worth', 'submit', 'crucial', 'google', 'classroom', 'feedback', 'class', 'access', 'either', 'phone', 'problem']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6162,"['coach', 'advisory', 'teacher', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6163,"['professor', 'mandou', 'enviar', 'email', 'urgente', 'entrar', 'turma', 'google', 'classroom', 'agora', 'sinal', 'classroom', 'hangout', 'semestre', 'ocorrer', 'normalmente', 'prazos', 'ficam', 'mantidos']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6164,"['parent', 'school', 'packet', 'teacher', 'lunch', 'route', 'really', 'clear', 'suppose', 'return', 'teacher', 'using', 'google', 'classroom']","[(0, 0.77919704), (1, 0.09328546), (2, 0.051310796), (3, 0.07620677)]",,
6165,"['going', 'check', 'email', 'google', 'classroom', 'enough', 'teacher', 'physically', 'mailing', 'complete']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6166,"['alright', 'teacher', 'spamming', 'google', 'classroom', 'negativity', 'vibes', 'already', 'getting']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6167,"['cross', 'finger', 'problem', 'teacher', 'stress', 'never', 'things', 'google', 'classroom', 'happen', 'guidance']","[(0, 0.7791921), (1, 0.09328822), (2, 0.05131132), (3, 0.07620836)]",,
6168,"['classroom', 'teacher', 'trouble', 'attach', 'file', 'student', 'trouble', 'turning', 'googleclassroom']","[(0, 0.55789655), (1, 0.09328583), (2, 0.051310863), (3, 0.2975068)]",,
6169,"['professores', 'discutindo', 'horário', 'gente', 'achar', 'nossa', 'google', 'classroom', 'funlec', 'funcionar', 'pessoal', 'minha', 'sustando', 'grupo']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
6170,"['google', 'classroom', 'teacher', 'reply', 'try', 'press', 'google', 'classroom', 'comment', 'instagram', 'twitter']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6171,"['covid', 'serious', 'anyone', 'otherwise', 'serious', 'teacher', 'prepare', 'google', 'classroom', 'teach', 'fuck']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6172,"['switch', 'class', 'teacher', 'google', 'classroom']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6173,"['teacher', 'current', 'chaos', 'message', 'counting', 'child', 'parent', 'week', 'prepped', 'google', 'classroom', 'pack', 'paper', 'copy', 'bag', 'label', 'sooooo']","[(0, 0.55797464), (1, 0.09329931), (2, 0.051313456), (3, 0.29741257)]",,
6174,"['school', 'teacher', 'resource', 'online', 'fuckin', 'english', 'teacher', 'never', 'google', 'classroom', 'anything', 'break', 'least', 'affect', 'graduation:/']","[(0, 0.81920373), (1, 0.07638372), (2, 0.04201353), (3, 0.062398978)]",,
6175,"['teacher', 'roasting', 'classmate', 'video', 'post', 'google', 'classroom', 'aghaagaha']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6176,"['teacher', 'sending', 'google', 'classroom', 'least', 'worry', 'school', 'right']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6177,"['classroom', 'bird', 'remind', 'fucking', 'internet', 'virtual', 'meeting', 'complicate', 'annoying', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
6178,"['teacher', 'pour', 'google', 'classroom', '.....']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
